Customer ID,Loan Sanction Amount (USD)
C-32715,29969.31215
C-42528,12981.89423
C-35015,172122.1033
C-7945,18690.96559
C-11121,15032.77272
C-3628,42269.62931
C-11920,6419.767451
C-22232,15624.72325
C-17222,27468.39362
C-49331,109112.9722
C-43534,14709.68945
C-3612,15307.17869
C-31741,35558.61813
C-26623,56027.31817
C-10590,32900.16153
C-35337,14281.2655
C-47957,10824.97995
C-15337,59279.43231
C-16616,79435.89268
C-26260,83943.87314
C-47646,57722.1048
C-1005,42246.72843
C-38079,38368.61849
C-675,10862.69551
C-16560,101446.3338
C-10952,34301.49857
C-20298,44791.61188
C-4855,99377.60973
C-28917,51599.11229
C-34654,12661.80267
C-11410,62647.35912
C-26718,69249.42306
C-47127,18532.23725
C-7843,17328.93953
C-4993,32930.0324
C-25411,25985.73646
C-40537,138522.9193
C-38821,54392.81762
C-44202,22009.2645
C-28339,92486.85338
C-35674,12387.90901
C-26039,34609.34543
C-11049,42791.90817
C-3676,34910.41456
C-21059,25391.0453
C-38448,58703.46473
C-33239,39476.09778
C-31911,15425.86654
C-22532,31212.3341
C-36363,82052.30454
C-48232,59801.94109
C-36856,42916.5425
C-20207,65594.25956
C-38383,3521.124373
C-42084,77403.43717
C-16009,29235.41879
C-25412,32901.99293
C-6031,126735.9624
C-24846,8363.774455
C-49505,44650.28425
C-28338,2617.090568
C-46434,76492.94106
C-42351,44290.43461
C-39164,50357.16148
C-46203,60928.78562
C-46580,67787.0133
C-17433,74121.95545
C-18751,107279.5478
C-24900,41986.90914
C-19218,77654.46624
C-28556,25683.15245
C-12473,31507.26318
C-16556,12909.48421
C-18458,32933.63869
C-18015,16584.8668
C-16832,20671.74238
C-14994,13551.7707
C-37405,10172.92042
C-38976,61910.55438
C-15240,74523.82337
C-21749,67086.97787
C-13943,43705.58928
C-12892,21206.97536
C-40994,41715.01741
C-17999,88126.58525
C-49055,13799.28715
C-6782,30650.42205
C-32945,45789.69923
C-6154,56405.41388
C-29987,11866.57352
C-7484,54469.42053
C-14487,126373.955
C-729,62898.2552
C-18287,85008.63839
C-46045,27937.16139
C-27937,33952.31987
C-17896,8901.545823
C-30799,48267.96661
C-32294,155861.4646
C-20114,38881.98913
C-34015,51363.72408
C-5992,43329.78556
C-21224,78960.62613
C-11350,70622.50252
C-10994,41357.36503
C-36287,83127.13801
C-46592,31196.44386
C-2011,34461.39831
C-40310,37642.85092
C-1253,34985.87527
C-6508,12883.85359
C-22167,17839.29574
C-11869,16834.20107
C-10696,42715.13027
C-10129,65322.33114
C-10791,20205.46622
C-9903,119275.4596
C-39740,11122.89416
C-40874,23426.06479
C-26803,178705.8989
C-15923,23750.82182
C-38133,49813.75273
C-14746,2503.23012
C-25718,19453.11277
C-10228,99513.06121
C-8748,66272.26256
C-22654,33743.16583
C-10642,35471.30231
C-18672,16460.26629
C-16029,88850.63885
C-12066,79131.64622
C-10106,73693.45978
C-25789,34782.0241
C-21599,57495.73456
C-47590,18570.03374
C-29709,65596.01824
C-17066,81455.98822
C-18759,87087.05806
C-32818,50781.31818
C-18567,22046.72278
C-43296,62656.07246
C-47675,134028.4399
C-39998,56008.16178
C-39767,28549.71829
C-11062,28648.58367
C-49196,12067.81911
C-22786,22329.93305
C-43064,102295.032
C-43409,72933.47036
C-6295,14179.59779
C-43693,40937.69568
C-38546,59388.85171
C-18890,9232.913178
C-30279,56026.49998
C-44457,83645.23577
C-34949,16044.52326
C-21927,14530.69277
C-31210,99350.61871
C-31899,39218.8746
C-24870,111030.0323
C-38227,106945.1441
C-38181,79222.94539
C-26276,47351.90947
C-19526,41084.32286
C-32369,12716.72044
C-24372,61029.61531
C-31127,40184.83111
C-438,8692.554463
C-20372,29016.75674
C-20125,9247.421719
C-7023,14197.75263
C-33595,160370.1963
C-28421,32360.66291
C-2978,38006.18106
C-7790,19102.63078
C-4964,30633.71474
C-24615,23758.25373
C-34660,15778.05798
C-7759,17984.54751
C-15145,-66.41881503
C-31646,54371.14026
C-33930,19603.02723
C-6499,18130.34522
C-26482,60982.94224
C-13393,49168.98367
C-18300,40024.78678
C-35124,18911.74057
C-5775,35093.72583
C-40157,32770.19483
C-32308,57895.63652
C-34988,115167.0752
C-22459,33308.72819
C-23203,10806.38945
C-6513,29031.50023
C-34173,51858.09036
C-16685,62735.8102
C-49896,14575.97451
C-14554,55157.03457
C-24936,43816.1259
C-1242,32773.02611
C-14332,9126.556178
C-27718,88402.89383
C-48880,46085.83251
C-34034,44987.06751
C-44131,33723.64104
C-30185,89763.42708
C-45253,34230.14135
C-25655,47090.14977
C-45121,31185.86427
C-13836,14869.54035
C-40572,44493.84361
C-40703,54009.10015
C-14588,51148.52717
C-47618,-41.11841147
C-5860,35262.36811
C-48306,9476.259026
C-35626,16377.25756
C-4292,18199.18427
C-14232,11021.25064
C-47198,46515.28154
C-21956,75105.82538
C-40704,35264.81049
C-27590,39635.83543
C-20623,82895.89187
C-35598,71316.90474
C-18839,39890.81755
C-27299,33302.93544
C-13762,41195.92568
C-48770,68923.99222
C-27360,20278.78365
C-6618,81682.04868
C-49029,50803.3984
C-27131,7864.412645
C-46030,64447.0946
C-9906,36216.95989
C-27475,48135.76415
C-35212,84760.16066
C-24956,28679.01817
C-23130,99540.64437
C-33002,45888.51954
C-8778,35765.76741
C-39453,28561.74897
C-18409,3763.002579
C-42429,8465.541641
C-26867,46886.05323
C-36594,7981.378155
C-46385,76386.79629
C-44052,40398.84769
C-25869,13625.56284
C-14706,19732.68777
C-42313,15409.17785
C-29212,193808.8395
C-17790,-1900.586362
C-25836,11490.95283
C-46560,137594.2651
C-21221,34270.60523
C-47073,51938.75844
C-29412,19186.57867
C-21689,86662.85041
C-275,81174.64616
C-14300,76957.12956
C-13818,69830.74734
C-8122,18167.34307
C-7810,35047.7487
C-19780,45746.09667
C-14857,63955.51867
C-13050,24343.2429
C-49887,116938.9358
C-30303,22920.57837
C-45846,53868.03444
C-47495,45947.77471
C-11667,13411.88022
C-32168,12710.82149
C-37527,7892.601985
C-32913,59055.1871
C-44157,56807.23784
C-32310,82695.85955
C-35263,19535.64906
C-32346,60167.54798
C-35476,104416.0888
C-8189,20295.5669
C-9671,96749.09241
C-33386,71863.64527
C-8421,17942.03742
C-22021,39792.21391
C-3880,35608.03972
C-46019,31164.70991
C-1825,21904.46057
C-22607,37986.7222
C-48033,34592.06436
C-12054,117075.4832
C-31146,4659.637628
C-8047,41447.57239
C-34816,10433.18859
C-34583,107059.8856
C-24976,40007.83414
C-45259,128213.2394
C-773,3372.15773
C-32135,6279.908863
C-22324,24290.61466
C-34925,88369.97763
C-24121,68819.57643
C-21901,29066.82447
C-19599,46839.39189
C-17038,18785.34046
C-5919,32641.68988
C-47208,55279.68013
C-33572,33333.43001
C-43217,111552.388
C-31708,17693.59278
C-41303,17746.04825
C-18895,92203.90019
C-42418,17310.50812
C-45938,78995.41105
C-15086,18663.47054
C-41882,47429.80656
C-3286,12681.45135
C-5457,56548.86977
C-35292,72022.46254
C-48221,18910.82012
C-5745,81803.70738
C-37498,36164.49773
C-14579,18254.86563
C-2111,72923.95712
C-12839,35362.46926
C-21039,56343.65588
C-43119,18129.43274
C-16032,5111.365213
C-10361,19839.25364
C-27172,22728.0632
C-9816,41295.84037
C-20428,62908.33264
C-47478,63146.85907
C-39992,22056.57863
C-25932,15367.75764
C-23905,35157.78094
C-31252,61729.54791
C-186,30406.32235
C-6604,88951.26891
C-39853,11202.63515
C-44718,54674.991
C-45556,46037.56866
C-49253,37391.20164
C-10457,34145.9538
C-836,55765.47148
C-26031,61784.1618
C-15027,95977.88568
C-45903,64216.04569
C-32358,24118.79267
C-14006,93625.09201
C-38864,58621.1362
C-24511,67779.29795
C-2879,30982.92315
C-9274,66445.16932
C-43980,33489.04128
C-36596,20578.05929
C-25012,51498.00003
C-7926,55244.45038
C-6462,22845.92465
C-39808,35671.93564
C-37442,104752.5828
C-10893,30158.45972
C-32333,32379.01399
C-18419,15986.95662
C-38027,20808.53032
C-32552,49732.67361
C-31063,22927.55345
C-35592,78048.26374
C-36612,33493.98885
C-32771,76491.49971
C-48695,66234.35012
C-29124,27946.59357
C-41932,61027.79496
C-6593,16567.67175
C-19671,44003.24267
C-38341,37154.87213
C-16233,107253.5535
C-30881,15956.62329
C-2832,9619.165713
C-47205,41625.62445
C-42009,61333.99025
C-21205,67570.30661
C-36556,31221.31708
C-13382,15972.16054
C-31854,20449.06772
C-44902,43851.85843
C-17960,35775.4634
C-32825,74426.05771
C-40976,115094.327
C-27170,75782.51142
C-38367,35766.10063
C-4311,90876.12857
C-14541,46343.12071
C-34723,13853.00313
C-32393,10417.34087
C-43399,51692.89991
C-40690,60283.84928
C-39182,8472.186123
C-8155,48316.19247
C-30602,15269.48006
C-483,35969.69434
C-16119,21214.704
C-14428,142501.0307
C-12088,50838.12519
C-11897,80907.80832
C-19421,5206.843221
C-42268,14683.21805
C-25269,31258.15029
C-5857,20436.93139
C-317,22064.4594
C-28727,27087.61109
C-11189,25190.12356
C-23403,82073.98177
C-29915,11242.19569
C-4646,47380.17089
C-31395,124789.489
C-32481,43806.05211
C-15539,50770.65588
C-16171,36981.27236
C-6553,19838.20263
C-25722,66936.12902
C-26462,35544.06631
C-45146,44675.58971
C-17267,93777.03426
C-40823,15612.85714
C-14120,50843.0183
C-36589,8045.767778
C-20078,64379.37244
C-23483,18692.37166
C-24401,8087.859578
C-9828,71223.72591
C-15467,9081.910348
C-4435,14318.48591
C-20639,14840.70483
C-47959,33970.00682
C-1684,47653.4223
C-11735,4458.854185
C-45143,21050.98112
C-49244,9420.804386
C-40988,24142.87673
C-43577,49938.40175
C-36967,96720.95841
C-233,17219.15381
C-31407,17389.01681
C-25500,34611.47809
C-32758,159431.4901
C-49996,20680.38998
C-49266,48553.72212
C-43258,90217.06396
C-16735,55372.74936
C-6616,49569.88698
C-39066,89123.49387
C-38568,56097.54902
C-36718,15983.08078
C-13149,69967.91148
C-7217,18759.09514
C-48459,41284.44973
C-18067,24162.64905
C-17339,110190.7216
C-49148,17383.96141
C-8831,92899.34851
C-19693,40722.16993
C-32264,18264.83843
C-4625,24603.08036
C-12021,78342.9598
C-12617,133849.9105
C-13860,5552.321263
C-30437,19558.3492
C-3782,90097.24875
C-47588,14180.4248
C-17496,31771.02048
C-39612,34378.36178
C-42502,47717.41556
C-5006,35719.95838
C-43385,14989.71702
C-39226,20006.74115
C-38837,53253.3228
C-39644,50687.83735
C-37099,88851.48251
C-33333,27307.94789
C-19323,87468.55507
C-44224,32327.86536
C-7583,19833.81016
C-47911,18939.13282
C-5475,95334.86796
C-11437,12905.70842
C-32689,43588.00797
C-1258,94587.4569
C-14998,47672.02099
C-21368,102073.8969
C-25537,57000.81792
C-38637,65431.73742
C-20499,40077.84093
C-14731,99452.81726
C-39503,70873.11963
C-22545,129399.8093
C-31810,12662.02761
C-11779,43669.46579
C-40707,15879.82049
C-38874,2507.450957
C-48406,35720.10363
C-49799,10983.21366
C-7177,45744.36284
C-23320,27183.40452
C-14131,29308.12778
C-49398,20761.47536
C-11084,14321.11621
C-29819,37960.57222
C-11944,26781.21441
C-7720,30391.5066
C-49579,13710.8882
C-22751,24616.17272
C-294,59284.49582
C-49852,45421.01187
C-25731,76137.78045
C-19835,79292.77194
C-22905,102201.3913
C-22934,106512.108
C-30849,38344.09794
C-37406,54674.62859
C-292,19192.35481
C-15901,1718.437764
C-27127,1443.803141
C-35879,71045.37856
C-10986,5139.926292
C-41691,38501.538
C-40466,81942.37957
C-26192,68378.44108
C-16606,148941.867
C-18899,85931.6882
C-6063,39008.99689
C-30010,59008.56822
C-2991,30939.60511
C-10544,91991.79075
C-19875,23222.98706
C-4271,15468.48487
C-49487,20356.54783
C-5375,97301.91652
C-7083,17321.9634
C-29711,81962.81457
C-9923,15605.11671
C-9575,116998.6214
C-16442,60731.84943
C-1664,9346.16752
C-13582,48019.98465
C-36963,43432.82456
C-48607,40884.68926
C-1273,61421.04246
C-15752,16058.21236
C-36345,21021.96008
C-20221,37766.13177
C-4391,11414.55285
C-47692,66362.56556
C-27993,14505.72198
C-38318,64942.16999
C-45054,62057.70003
C-41627,39828.04229
C-6160,48014.97727
C-2588,38512.05375
C-35658,9758.265006
C-31356,25238.86714
C-48189,47493.13665
C-6672,99463.351
C-18604,20825.69471
C-7994,23990.18596
C-11895,20799.83858
C-41616,18430.30749
C-7287,32937.53474
C-43309,178165.5083
C-29359,35632.7216
C-38921,8753.059681
C-35946,122010.6771
C-6016,57186.77861
C-15803,39448.89159
C-35378,34521.80689
C-37249,13819.46868
C-8115,24956.66679
C-11996,102250.7927
C-35273,13905.69019
C-29467,8229.172571
C-28488,81611.91559
C-1606,9630.016341
C-43268,7311.454445
C-29504,23656.32368
C-16750,149683.3412
C-21178,89101.29137
C-13249,7609.150163
C-41181,34619.17812
C-38940,34387.58562
C-17037,45118.15462
C-21406,20281.95527
C-31045,7056.282817
C-15503,20924.98293
C-46611,44351.31732
C-35131,7502.298326
C-44223,38276.07877
C-10570,178179.8231
C-28971,112006.2797
C-30138,21800.84872
C-27471,30580.70168
C-47913,15289.74887
C-12846,80474.13333
C-38706,21140.83349
C-27319,16314.5557
C-39517,11445.327
C-10524,39797.46435
C-27640,110154.3505
C-5552,30192.41865
C-37031,19543.51592
C-37354,122327.1309
C-10311,37089.08842
C-46324,17468.80998
C-33754,105542.9424
C-13978,3625.541838
C-39801,91709.53014
C-47212,29255.19977
C-11533,86110.40841
C-49365,47451.69939
C-10939,38636.79211
C-40844,20754.28755
C-29802,40626.8925
C-32808,72275.70792
C-14712,95328.12073
C-41852,67734.8112
C-4988,96460.04937
C-34482,70152.756
C-26442,81362.22318
C-41951,27314.16406
C-26293,112731.4259
C-705,161328.4088
C-5558,35965.08386
C-15693,97728.79978
C-37689,25870.7616
C-21726,8218.531868
C-27790,28922.48215
C-1852,32257.86039
C-29896,19931.56771
C-15072,105068.7436
C-23187,19938.58762
C-6044,-2360.231193
C-4586,71478.9443
C-10697,21748.23447
C-11985,26823.24016
C-46556,10848.12603
C-20301,16046.40816
C-30466,35853.51555
C-3133,11059.65118
C-3577,27252.86879
C-22799,7610.280935
C-17627,101677.934
C-9259,32391.93053
C-13233,6570.125812
C-37210,60192.43919
C-4151,25247.91104
C-32811,41126.59851
C-39295,57035.76213
C-10423,114114.2361
C-29223,16760.11549
C-30971,14842.37831
C-11988,53460.77884
C-37538,8198.584395
C-26388,37382.30933
C-9712,18559.22754
C-39473,89832.10261
C-18596,58241.2006
C-10548,115517.7765
C-41760,6632.286723
C-25658,363.2125132
C-19490,38669.72405
C-6337,16754.20973
C-4106,13978.50823
C-9562,105068.7927
C-13617,80168.31754
C-45770,21059.74215
C-16063,-25.74881462
C-18729,78625.1303
C-48392,32436.54701
C-40949,36528.21831
C-2897,67289.53322
C-31335,81330.21385
C-12875,18358.56442
C-6623,16020.12027
C-38979,3970.913479
C-32824,10699.76026
C-1214,16446.51243
C-13197,26894.0226
C-36402,49268.45929
C-45077,43157.23134
C-316,59147.78953
C-43738,54766.75999
C-48394,39616.25804
C-10291,14358.89888
C-21433,107330.6349
C-10858,9515.817625
C-29600,8203.757424
C-33145,95836.66391
C-40356,9079.357844
C-41463,104731.6332
C-47409,54879.07588
C-40584,106981.649
C-5463,10764.0706
C-12240,5912.435825
C-1623,64569.23845
C-5792,17191.66997
C-13147,60398.59307
C-34488,17993.85781
C-45434,44585.64942
C-36574,128121.9685
C-42795,53934.44099
C-47674,51870.3295
C-44187,62943.43728
C-36113,16275.85518
C-46980,45119.50919
C-49080,38231.72669
C-44891,11086.89518
C-47529,74366.61311
C-16794,27380.1209
C-8604,102482.9661
C-38372,64724.53949
C-37777,25123.39099
C-1879,31713.80933
C-12247,26883.66484
C-10110,25796.40157
C-1501,63472.02431
C-1566,129067.2255
C-8679,29976.1677
C-48488,17675.60095
C-12825,125676.2114
C-11083,95303.84939
C-14533,43675.03796
C-25242,8029.674258
C-26217,12895.48651
C-20117,44010.46392
C-15487,56347.80868
C-14456,49061.49399
C-12964,21507.40466
C-43084,65637.09945
C-48250,67117.50227
C-16034,24921.00855
C-18337,95731.96447
C-24610,49075.75945
C-5313,14447.54291
C-28795,7715.756661
C-4838,25062.60362
C-42376,13616.36522
C-18468,13082.37793
C-5197,20252.92429
C-40241,98724.17064
C-2211,43958.10209
C-19096,19037.68743
C-18045,115922.2302
C-48979,103218.7409
C-2104,88138.36969
C-11791,35062.90329
C-12970,32527.88453
C-37653,12974.14912
C-1544,56246.83393
C-8140,18129.8725
C-31937,50886.86919
C-4527,49245.97491
C-25284,25136.25812
C-20110,38366.64772
C-7532,14035.95271
C-25652,29016.25538
C-47693,8975.461539
C-30705,38568.39576
C-24198,22388.31334
C-15622,71351.66697
C-1111,53629.84887
C-7951,22249.7777
C-10877,16533.99728
C-6795,140725.4895
C-48613,23298.13276
C-36151,18200.37742
C-4565,27815.96931
C-29901,15542.07438
C-42382,13929.06067
C-25743,21887.46458
C-46103,10379.38623
C-49833,7276.437723
C-48176,7233.355647
C-12711,13352.75345
C-14771,110025.6683
C-45445,19807.77333
C-42861,26156.98282
C-9428,26628.19172
C-37443,15841.71234
C-18196,36607.06783
C-14625,40457.31882
C-43497,36527.12627
C-42731,63834.55187
C-34522,96679.62448
C-37781,32145.02602
C-12556,62450.63466
C-30521,16371.78725
C-6202,12884.43266
C-12018,75033.74389
C-3523,22799.54961
C-16432,33362.17706
C-48270,5374.998444
C-35919,45043.39137
C-1542,14856.87189
C-24243,40132.64525
C-21,58555.07698
C-45463,105612.9829
C-15416,43063.75516
C-12171,23142.32354
C-12750,46779.1769
C-10558,52583.43323
C-22892,41170.02162
C-33828,16522.65636
C-26700,12049.79304
C-42991,10070.44276
C-24855,21075.99232
C-22878,16552.6469
C-17965,33745.53759
C-19867,30264.7314
C-48169,51785.31818
C-5739,20574.3852
C-370,107480.7603
C-25054,47591.16122
C-36128,3850.861037
C-34329,4550.189149
C-9971,34805.67604
C-32258,1592.589775
C-26051,64234.06108
C-33280,61739.95043
C-14108,44455.3672
C-15600,90740.05847
C-21165,67089.63502
C-11175,40830.97038
C-39903,107378.8074
C-5850,40821.99012
C-20126,71893.85215
C-28568,49381.14473
C-2801,46149.9016
C-23117,56616.52884
C-16378,63596.53365
C-4517,57396.4522
C-24408,32124.00387
C-12442,34845.68157
C-23325,15663.275
C-26730,9249.01235
C-49769,79830.48457
C-14996,44572.67248
C-11923,32260.19626
C-39081,100065.785
C-15066,13783.65776
C-43180,40954.37431
C-21314,82687.24259
C-48759,33008.83212
C-41473,37810.99693
C-26582,73454.1254
C-20259,11747.31432
C-24122,107731.5781
C-16872,80718.79936
C-15673,20802.17035
C-20780,79829.8247
C-41440,22172.83198
C-19596,62067.5219
C-39197,45279.72108
C-43885,33136.32078
C-19493,15919.32853
C-31359,84363.94479
C-4031,70929.88996
C-23814,26396.36901
C-14942,31195.45925
C-33410,20555.0287
C-1376,77069.91092
C-27819,26201.26086
C-2032,45291.33095
C-12082,17179.8981
C-46105,8908.583551
C-24410,29373.01349
C-45359,26664.08507
C-42390,6055.116207
C-41203,48825.90064
C-25180,58336.19236
C-48804,122044.3006
C-36410,26025.84605
C-3627,76245.28034
C-3406,32988.55849
C-44106,74367.5807
C-25406,88922.8447
C-26979,45664.41886
C-3012,38016.5489
C-6210,64716.3188
C-8846,30435.49739
C-43348,47973.75518
C-19905,20615.95777
C-49247,47167.58725
C-36339,21532.43851
C-4073,18506.85582
C-9970,21949.59692
C-27897,66681.74965
C-21950,78478.51441
C-45716,5949.249291
C-25955,98550.11375
C-19984,147316.9374
C-13207,52296.58249
C-19866,22519.66411
C-16630,38016.57345
C-15535,32586.73646
C-38127,10869.60391
C-28463,16483.22005
C-25581,67998.94569
C-31337,43758.85725
C-26691,29057.59953
C-3195,48353.19169
C-27442,8772.425331
C-20869,28781.54901
C-21598,49128.67957
C-43066,30800.83597
C-29672,81769.25957
C-35087,28872.19877
C-27430,10472.72817
C-1814,8790.84391
C-10143,79509.99758
C-42496,80441.05776
C-39619,26371.73045
C-21833,8589.936197
C-45242,63303.45333
C-48815,2408.672563
C-38411,33382.80336
C-48450,51111.77764
C-42967,59105.659
C-34841,155784.6133
C-14685,100916.4117
C-21895,14339.52142
C-48348,14564.01041
C-8833,3646.98848
C-39127,56553.39456
C-38326,41758.7365
C-25328,54762.0611
C-37276,41102.3169
C-44444,66810.74609
C-42335,182470.071
C-5287,-793.0097431
C-4712,38597.4845
C-35031,26399.41749
C-16745,105861.7931
C-48480,45057.93175
C-36935,9480.739406
C-15910,63458.85693
C-1921,8752.677184
C-22,114348.3105
C-35019,6015.279146
C-20119,39279.31295
C-28979,74414.67152
C-28420,27238.16734
C-20675,115954.4703
C-21913,52667.2062
C-13795,72152.12209
C-5728,13578.93598
C-8667,86640.73886
C-13771,34203.75846
C-47593,54723.65346
C-34587,41721.05176
C-47570,26958.53589
C-31579,1466.380167
C-3202,64760.60526
C-39678,19816.20373
C-20481,4526.995806
C-44032,64049.06362
C-11798,23443.90614
C-32930,83653.31433
C-28914,69790.62669
C-34515,50287.55862
C-9612,67824.95297
C-8862,46085.64906
C-32759,64405.30847
C-15680,63114.73675
C-2188,14665.3469
C-20321,89660.76509
C-25669,43779.69922
C-8682,883.3382035
C-49485,34127.34858
C-47047,24711.82609
C-47528,34925.22396
C-48247,68200.31214
C-13866,14776.45087
C-49412,117321.7493
C-26543,14064.51113
C-47498,33514.75973
C-26536,73657.69224
C-19838,13412.24428
C-13373,15149.14618
C-35492,3368.052592
C-35741,92199.47521
C-25874,24619.72708
C-48372,31229.44515
C-15735,54097.94548
C-31558,99025.71718
C-44466,58541.85722
C-44587,41065.47363
C-49454,46915.48671
C-33433,92790.29103
C-45032,171198.3619
C-20588,6088.346418
C-32401,32866.56993
C-18877,54861.02859
C-43124,15089.0354
C-47154,34493.37204
C-31118,95872.18066
C-26156,151973.7267
C-28071,23472.86041
C-19004,155200.7982
C-44251,72385.83307
C-26785,11964.91783
C-33711,27995.86064
C-30659,45896.46459
C-44525,58787.01416
C-34411,56234.34771
C-44504,111434.4533
C-10520,15559.98209
C-19842,54724.48434
C-10370,7141.877117
C-11160,20050.13233
C-7492,68744.08456
C-21637,49607.58927
C-12321,22326.16294
C-27657,17793.92978
C-6312,103238.5201
C-14819,55423.84995
C-45488,23615.1909
C-29273,48962.56635
C-49909,40732.44427
C-18451,89921.19182
C-12930,34929.43342
C-45343,5534.344172
C-28842,50805.14618
C-17570,214573.8576
C-24799,74352.26991
C-10848,13410.81592
C-42681,18247.06224
C-43520,43512.4739
C-49498,22520.96475
C-22144,50462.80382
C-16621,129918.2565
C-43810,115993.2567
C-42140,72308.8006
C-47525,15927.5378
C-11018,53766.81374
C-49243,86097.9822
C-19324,11956.7416
C-20932,9221.877632
C-25865,7695.556215
C-17762,77887.68248
C-21678,40867.41564
C-6434,8743.890775
C-43767,52909.0163
C-27027,23824.93072
C-6505,46173.27666
C-3844,79195.6405
C-31111,24753.67415
C-22491,12751.83417
C-32023,57760.33265
C-30756,13895.36036
C-26498,18821.0255
C-37805,32566.60416
C-10773,50368.18189
C-18845,33196.23615
C-48031,23179.82362
C-24828,19335.17138
C-44813,48571.73698
C-2166,11349.84974
C-14519,12473.71047
C-22401,23636.54044
C-44543,9620.46741
C-19072,131000.1185
C-27423,70651.10882
C-41557,67622.94226
C-45695,10242.13292
C-38002,36281.76342
C-23426,46198.01277
C-1958,83468.7211
C-39304,42643.80586
C-12926,45559.68993
C-34210,99745.66972
C-28276,39832.10732
C-43727,134178.7917
C-48009,29473.8692
C-26606,54985.591
C-4383,104513.3643
C-22971,54905.33803
C-46493,9881.575717
C-25543,8738.196825
C-47757,16731.22532
C-26930,9571.554247
C-15979,68800.32089
C-29801,65170.44685
C-6609,118213.6985
C-4675,50132.05729
C-10587,22754.62656
C-1759,58315.81423
C-13229,14518.053
C-7936,30346.9579
C-31992,82165.15823
C-28111,17223.49266
C-11176,49676.42553
C-23676,39643.53491
C-40751,60721.58521
C-46012,9644.731626
C-24942,67050.83113
C-20249,16475.29718
C-8469,29680.8509
C-34406,89355.18227
C-29448,69195.90007
C-12156,17434.55199
C-32461,52137.11228
C-13496,41467.64206
C-37169,47452.05359
C-31444,22244.96045
C-14984,70289.57671
C-46526,37402.45043
C-15654,23385.76482
C-30680,22101.52189
C-18447,42869.23632
C-36921,38048.19226
C-41492,43655.31511
C-27061,70144.55126
C-28084,43049.86043
C-49729,5766.144077
C-16408,65405.21413
C-10315,40875.56841
C-43447,102971.0805
C-1859,23941.57293
C-28890,84163.2801
C-25758,19301.36613
C-41051,44561.86106
C-44230,67787.80677
C-17848,10586.66636
C-18635,7080.610765
C-18550,39824.38253
C-12739,91329.82658
C-1709,38039.49692
C-31552,16794.42157
C-3860,189050.8267
C-30649,66077.0609
C-4584,37818.58133
C-24968,24560.02204
C-39885,65968.11371
C-35399,40449.57174
C-46091,34047.3495
C-13023,30078.16148
C-30699,46034.80878
C-44794,35162.04776
C-2980,18101.66851
C-41876,11195.6513
C-45272,118471.7955
C-31668,77064.62073
C-29153,47189.36126
C-554,3824.231506
C-44661,61104.52136
C-31021,51396.9555
C-28512,7738.671295
C-32228,93318.95448
C-30900,30867.00413
C-29366,26364.82701
C-31183,50803.87444
C-36720,25001.12325
C-15606,124859.2516
C-16618,41596.62678
C-23910,44252.43012
C-49101,55373.98096
C-36739,30384.24092
C-36892,32689.13222
C-1548,23772.64557
C-21134,27582.3256
C-38524,27420.84926
C-1966,10855.32903
C-41265,31502.38411
C-22494,94512.76214
C-12497,13802.83388
C-41184,22842.51244
C-25164,55405.74846
C-33203,10431.82297
C-33296,126624.7812
C-11961,112839.115
C-1567,23561.73919
C-15314,33043.61892
C-12529,45608.53287
C-7426,118068.7207
C-6149,65373.42677
C-36922,62936.21215
C-12774,34835.30739
C-41974,95620.45586
C-44365,12719.18154
C-20563,40439.43445
C-19400,15937.7865
C-35705,96929.27008
C-22718,40427.95733
C-30149,64154.49533
C-22501,32271.11963
C-46499,44382.37513
C-41392,18673.33604
C-43758,50487.43448
C-25044,56666.67283
C-17365,18284.69312
C-15583,47603.54887
C-31117,77680.78005
C-9650,81872.55289
C-35917,69230.14577
C-30164,9505.228204
C-9295,23538.4468
C-20435,73891.74726
C-42233,68529.48899
C-36446,152490.2992
C-29110,101633.8171
C-49340,39737.76919
C-45313,33254.33687
C-20206,65729.837
C-12349,47823.36417
C-32234,6991.112047
C-34692,35016.2006
C-13754,11688.15821
C-686,33530.18645
C-6180,8787.551527
C-46954,14059.94408
C-14264,12606.30968
C-48383,18131.42454
C-26662,34646.20358
C-9669,2544.3605
C-40925,44225.91436
C-7042,120728.2992
C-18867,28714.03626
C-23641,9244.348829
C-31697,12916.07064
C-28705,36075.47793
C-1143,30939.21918
C-37754,11699.6574
C-49128,21315.32575
C-21760,96889.58177
C-24069,24740.0234
C-9453,61940.22821
C-19603,76703.24349
C-3164,32969.25397
C-27292,33719.36325
C-46848,20871.64265
C-12312,46791.96479
C-40387,56084.05843
C-27128,29353.03917
C-18799,8285.313632
C-4477,55414.99174
C-4600,16777.50918
C-23681,69791.90641
C-16632,92393.67021
C-46721,10427.88788
C-38598,6440.460207
C-45150,26980.12908
C-22142,96444.16727
C-4330,35744.69852
C-15689,14451.28083
C-16644,38512.08628
C-7714,70210.46442
C-1396,33449.19555
C-26616,95101.68119
C-17511,57338.77186
C-12083,38294.43125
C-42711,74300.01068
C-42909,70225.69573
C-37748,34374.10299
C-35753,44903.92868
C-47611,2996.71631
C-3641,23231.36149
C-47192,46105.16911
C-39211,13869.45398
C-713,34465.64538
C-45667,46575.48062
C-29016,81919.41779
C-26687,64176.44352
C-36008,25609.93057
C-7657,39460.93115
C-16246,13035.95983
